date,country,value
2007-06-01,泰國,35844.0
2007-06-01,美國,56032.0
2007-06-01,中國大陸,30278.0
2007-06-01,澳門,104598.0
2007-06-01,馬來西亞,19384.0
2007-06-01,法國,3022.0
2007-07-01,泰國,34576.0
2007-07-01,日本,128767.0
2007-07-01,印尼,22641.0
2007-07-01,瑞士,0.0
2007-07-01,香港,301294.0
2007-07-01,美國,62429.0
2007-07-01,德國,2884.0
2007-07-01,馬來西亞,21524.0
2007-07-01,紐西蘭,1742.0
2007-07-01,南韓,45327.0
2007-07-01,澳大利亞,7539.0
2007-07-01,加拿大,9830.0
2007-07-01,新加坡,21613.0
2007-07-01,中國大陸,33208.0
2007-07-01,英國,4014.0
2007-07-01,法國,2349.0
2007-07-01,南非,0.0
2007-07-01,菲律賓,11032.0
2007-07-01,義大利,1210.0
2007-07-01,越南,26503.0
2007-07-01,荷蘭,8612.0
2007-07-01,澳門,108997.0
2007-08-01,南韓,43123.0
2007-08-01,南非,0.0
2007-08-01,新加坡,17922.0
2007-08-01,香港,285980.0
2007-08-01,菲律賓,10464.0
2007-08-01,美國,58834.0
2007-08-01,中國大陸,27149.0
2007-08-01,紐西蘭,1193.0
2007-08-01,泰國,33361.0
2007-08-01,英國,3531.0
2007-08-01,加拿大,10868.0
2007-08-01,荷蘭,8842.0
2007-08-01,越南,23418.0
2007-08-01,義大利,897.0
2007-08-01,澳大利亞,6154.0
2007-08-01,澳門,105750.0
2007-08-01,馬來西亞,22356.0
2007-08-01,德國,3571.0
2007-08-01,瑞士,0.0
2007-08-01,日本,109140.0
2007-08-01,法國,2530.0
2007-08-01,印尼,18727.0
2007-09-01,菲律賓,9509.0
2007-09-01,印尼,19935.0
2007-09-01,瑞士,0.0
2007-09-01,德國,3959.0
2007-09-01,越南,23610.0
2007-09-01,泰國,34653.0
2007-09-01,法國,2932.0
2007-09-01,英國,3940.0
2007-09-01,新加坡,15462.0
2007-09-01,澳門,97988.0
2007-09-01,紐西蘭,1122.0
2007-09-01,加拿大,9373.0
2007-09-01,荷蘭,9963.0
2007-09-01,南韓,39121.0
2007-09-01,中國大陸,28937.0
2007-09-01,香港,244325.0
2007-09-01,日本,105047.0
2007-09-01,馬來西亞,16964.0
2007-09-01,義大利,1754.0
2007-09-01,美國,49330.0
2007-09-01,南非,0.0
2007-09-01,澳大利亞,6719.0
2007-10-01,日本,116434.0
2007-10-01,加拿大,6140.0
2007-10-01,香港,265404.0
2007-10-01,泰國,25729.0
2007-10-01,印尼,14519.0
2007-10-01,美國,41217.0
2007-10-01,瑞士,0.0
2007-10-01,法國,2386.0
2007-10-01,新加坡,13214.0
2007-10-01,紐西蘭,1306.0
2007-10-01,荷蘭,8581.0
2007-10-01,越南,23454.0
2007-10-01,澳大利亞,6393.0
2007-10-01,英國,2638.0
2007-10-01,中國大陸,29617.0
2007-10-01,德國,3474.0
2007-10-01,義大利,1323.0
2007-10-01,馬來西亞,13865.0
2007-10-01,南非,0.0
2007-10-01,南韓,48789.0
2007-10-01,菲律賓,8100.0
2007-10-01,澳門,107045.0
2007-11-01,德國,2701.0
2007-11-01,澳門,92315.0
2007-11-01,紐西蘭,1288.0
2007-11-01,荷蘭,6705.0
2007-11-01,南韓,41125.0
2007-11-01,法國,1699.0
2007-11-01,馬來西亞,12057.0
2007-11-01,印尼,13032.0
2007-11-01,泰國,23470.0
2007-11-01,瑞士,0.0
2007-11-01,澳大利亞,4371.0
2007-11-01,義大利,766.0
2007-11-01,越南,23380.0
2007-11-01,南非,0.0
2007-11-01,菲律賓,8225.0
2007-11-01,美國,37917.0
2007-11-01,新加坡,11682.0
2007-11-01,中國大陸,25383.0
2007-11-01,加拿大,3496.0
2007-11-01,英國,2740.0
2007-11-01,香港,229948.0
2007-11-01,日本,98451.0
2007-12-01,加拿大,4301.0
2007-12-01,德國,1233.0
2007-12-01,紐西蘭,911.0
2007-12-01,美國,36463.0
2007-12-01,義大利,945.0
2007-12-01,越南,24727.0
2007-12-01,印尼,11071.0
2007-12-01,澳大利亞,4249.0
2007-12-01,南非,0.0
2007-12-01,香港,223722.0
2007-12-01,荷蘭,5532.0
2007-12-01,澳門,86444.0
2007-12-01,菲律賓,8792.0
2007-12-01,泰國,23431.0
2007-12-01,新加坡,11883.0
2007-12-01,日本,87599.0
2007-12-01,中國大陸,25141.0
2007-12-01,法國,0.0
2007-12-01,瑞士,0.0
2007-12-01,南韓,40203.0
2007-12-01,英國,3059.0
2007-12-01,馬來西亞,11107.0
2008-01-01,英國,3385.0
2008-01-01,泰國,26653.0
2008-01-01,法國,0.0
2008-01-01,澳門,69871.0
2008-01-01,澳大利亞,6824.0
2008-01-01,紐西蘭,2394.0
2008-01-01,新加坡,16645.0
2008-01-01,越南,22308.0
2008-01-01,荷蘭,8119.0
2008-01-01,馬來西亞,13570.0
2008-01-01,義大利,1264.0
2008-01-01,美國,54700.0
2008-01-01,德國,2390.0
2008-01-01,香港,216776.0
2008-01-01,南非,0.0
2008-01-01,中國大陸,25033.0
2008-01-01,菲律賓,9111.0
2008-01-01,印尼,15714.0
2008-01-01,加拿大,5722.0
2008-01-01,日本,104753.0
2008-01-01,南韓,42596.0
2008-01-01,瑞士,0.0
2008-02-01,英國,3716.0
2008-02-01,加拿大,4300.0
2008-02-01,瑞士,0.0
2008-02-01,紐西蘭,2026.0
2008-02-01,日本,110058.0
2008-02-01,法國,335.0
2008-02-01,新加坡,17901.0
2008-02-01,澳門,95056.0
2008-02-01,中國大陸,47797.0
2008-02-01,美國,41918.0
2008-02-01,南非,0.0
2008-02-01,香港,259884.0
2008-02-01,德國,3783.0
2008-02-01,馬來西亞,16044.0
2008-02-01,菲律賓,12293.0
2008-02-01,泰國,32886.0
2008-02-01,越南,28883.0
2008-02-01,印尼,20411.0
2008-02-01,南韓,43280.0
2008-02-01,澳大利亞,7241.0
2008-02-01,荷蘭,8171.0
2008-02-01,義大利,1175.0
2008-03-01,澳大利亞,5329.0
2008-03-01,英國,3190.0
2008-03-01,馬來西亞,12951.0
2008-03-01,美國,43628.0
2008-03-01,南非,38.0
2008-03-01,澳門,85057.0
2008-03-01,泰國,31086.0
2008-03-01,中國大陸,26570.0
2008-03-01,南韓,35240.0
2008-03-01,紐西蘭,1023.0
2008-03-01,義大利,1123.0
2008-03-01,菲律賓,8301.0
2008-03-01,香港,228301.0
2008-03-01,瑞士,0.0
2008-03-01,德國,3367.0
2008-03-01,加拿大,4987.0
2008-03-01,印尼,16776.0
2008-03-01,日本,92266.0
2008-03-01,越南,25733.0
2008-03-01,荷蘭,8087.0
2008-03-01,新加坡,12955.0
2008-03-01,法國,0.0
2008-04-01,馬來西亞,12674.0
2008-04-01,加拿大,6559.0
2008-04-01,法國,0.0
2008-04-01,美國,46065.0
2008-04-01,香港,258031.0
2008-04-01,英國,3666.0
2008-04-01,菲律賓,8658.0
2008-04-01,南非,0.0
2008-04-01,澳大利亞,5124.0
2008-04-01,越南,26861.0
2008-04-01,德國,2784.0
2008-04-01,新加坡,12951.0
2008-04-01,瑞士,0.0
2008-04-01,義大利,1284.0
2008-04-01,澳門,99568.0
2008-04-01,南韓,37234.0
2008-04-01,中國大陸,31112.0
2008-04-01,荷蘭,9391.0
2008-04-01,泰國,33977.0
2008-04-01,印尼,15493.0
2008-04-01,日本,129430.0
2008-04-01,紐西蘭,1401.0
2008-05-01,日本,124440.0
2008-05-01,德國,3378.0
2008-05-01,新加坡,12414.0
2008-05-01,印尼,16737.0
2008-05-01,泰國,33896.0
2008-05-01,美國,45119.0
2008-05-01,澳大利亞,5073.0
2008-05-01,瑞士,0.0
2008-05-01,英國,3308.0
2008-05-01,荷蘭,9622.0
2008-05-01,中國大陸,27320.0
2008-05-01,越南,28226.0
2008-05-01,南韓,27733.0
2008-05-01,馬來西亞,13087.0
2008-05-01,菲律賓,8649.0
2008-05-01,香港,255719.0
2008-05-01,南非,0.0
2008-05-01,紐西蘭,1362.0
2008-05-01,加拿大,5749.0
2008-05-01,義大利,1355.0
2008-05-01,法國,0.0
2008-05-01,澳門,85157.0
2008-06-01,香港,251685.0
2008-06-01,澳大利亞,5265.0
2008-06-01,瑞士,0.0
2008-06-01,加拿大,6955.0
2008-06-01,義大利,1764.0
2008-06-01,英國,2636.0
2008-06-01,中國大陸,31137.0
2008-06-01,日本,119692.0
2008-06-01,澳門,78382.0
2008-06-01,法國,0.0
2008-06-01,越南,25107.0
2008-06-01,荷蘭,11033.0
2008-06-01,泰國,33497.0
2008-06-01,美國,49530.0
2008-06-01,南非,0.0
2008-06-01,紐西蘭,650.0
2008-06-01,德國,2581.0
2008-06-01,南韓,25349.0
2008-06-01,馬來西亞,16055.0
2008-06-01,新加坡,13426.0
2008-06-01,印尼,17132.0
2008-06-01,菲律賓,10142.0
2008-07-01,澳大利亞,5614.0
2008-07-01,新加坡,19205.0
2008-07-01,荷蘭,10197.0
2008-07-01,英國,4155.0
2008-07-01,中國大陸,68263.0
2008-07-01,越南,26275.0
2008-07-01,日本,143940.0
2008-07-01,紐西蘭,1131.0
2008-07-01,泰國,37572.0
2008-07-01,法國,0.0
2008-07-01,澳門,77167.0
2008-07-01,義大利,1288.0
2008-07-01,瑞士,0.0
2008-07-01,南非,0.0
2008-07-01,菲律賓,12942.0
2008-07-01,香港,274405.0
2008-07-01,加拿大,6794.0
2008-07-01,德國,3322.0
2008-07-01,美國,52247.0
2008-07-01,馬來西亞,17081.0
2008-07-01,南韓,31254.0
2008-07-01,印尼,17045.0
2008-08-01,日本,110875.0
2008-08-01,加拿大,8012.0
2008-08-01,南韓,24702.0
2008-08-01,義大利,954.0
2008-08-01,紐西蘭,745.0
2008-08-01,澳門,73604.0
2008-08-01,瑞士,169.0
2008-08-01,越南,21563.0
2008-08-01,南非,0.0
2008-08-01,中國大陸,80205.0
2008-08-01,菲律賓,11068.0
2008-08-01,新加坡,15155.0
2008-08-01,法國,0.0
2008-08-01,印尼,14528.0
2008-08-01,荷蘭,8215.0
2008-08-01,美國,50293.0
2008-08-01,馬來西亞,16624.0
2008-08-01,德國,3349.0
2008-08-01,泰國,32195.0
2008-08-01,香港,250006.0
2008-08-01,英國,3599.0
2008-08-01,澳大利亞,4310.0
2008-09-01,馬來西亞,11200.0
2008-09-01,荷蘭,9405.0
2008-09-01,菲律賓,8940.0
2008-09-01,紐西蘭,0.0
2008-09-01,英國,3691.0
2008-09-01,日本,93112.0
2008-09-01,法國,0.0
2008-09-01,越南,19886.0
2008-09-01,義大利,1286.0
2008-09-01,瑞士,0.0
2008-09-01,南韓,19618.0
2008-09-01,加拿大,5642.0
2008-09-01,中國大陸,77202.0
2008-09-01,美國,39703.0
2008-09-01,新加坡,12156.0
2008-09-01,澳門,65419.0
2008-09-01,泰國,25035.0
2008-09-01,德國,4457.0
2008-09-01,澳大利亞,4796.0
2008-09-01,南非,0.0
2008-09-01,香港,220795.0
2008-09-01,印尼,14874.0
2008-10-01,越南,19975.0
2008-10-01,法國,107.0
2008-10-01,加拿大,4071.0
2008-10-01,德國,3610.0
2008-10-01,義大利,1133.0
2008-10-01,日本,117002.0
2008-10-01,澳大利亞,5529.0
2008-10-01,新加坡,12615.0
2008-10-01,瑞士,0.0
2008-10-01,印尼,14596.0
2008-10-01,香港,253255.0
2008-10-01,荷蘭,6740.0
2008-10-01,英國,2825.0
2008-10-01,中國大陸,90000.0
2008-10-01,南韓,25598.0
2008-10-01,泰國,20084.0
2008-10-01,菲律賓,9594.0
2008-10-01,紐西蘭,0.0
2008-10-01,馬來西亞,10532.0
2008-10-01,美國,33123.0
2008-10-01,南非,0.0
2008-10-01,澳門,75957.0
2008-11-01,南韓,21811.0
2008-11-01,加拿大,2944.0
2008-11-01,瑞士,0.0
2008-11-01,中國大陸,76860.0
2008-11-01,印尼,11041.0
2008-11-01,新加坡,11144.0
2008-11-01,澳門,61787.0
2008-11-01,香港,199105.0
2008-11-01,南非,0.0
2008-11-01,澳大利亞,5213.0
2008-11-01,泰國,15874.0
2008-11-01,英國,2659.0
2008-11-01,美國,30936.0
2008-11-01,義大利,1036.0
2008-11-01,德國,3203.0
2008-11-01,荷蘭,4647.0
2008-11-01,紐西蘭,0.0
2008-11-01,菲律賓,7422.0
2008-11-01,法國,0.0
2008-11-01,日本,91480.0
2008-11-01,馬來西亞,8766.0
2008-11-01,越南,19966.0
2008-12-01,新加坡,10912.0
2008-12-01,香港,183208.0
2008-12-01,紐西蘭,0.0
2008-12-01,菲律賓,7035.0
2008-12-01,美國,28328.0
2008-12-01,澳大利亞,6225.0
2008-12-01,日本,72799.0
2008-12-01,澳門,59568.0
2008-12-01,德國,1981.0
2008-12-01,英國,2284.0
2008-12-01,南非,0.0
2008-12-01,中國大陸,87928.0
2008-12-01,泰國,10242.0
2008-12-01,法國,0.0
2008-12-01,荷蘭,4694.0
2008-12-01,加拿大,3658.0
2008-12-01,瑞士,0.0
2008-12-01,義大利,994.0
2008-12-01,印尼,11770.0
2008-12-01,越南,20480.0
2008-12-01,馬來西亞,9066.0
2008-12-01,南韓,28707.0
2009-01-01,德國,3228.0
2009-01-01,新加坡,16836.0
2009-01-01,越南,24132.0
2009-01-01,菲律賓,12223.0
2009-01-01,澳門,53111.0
2009-01-01,瑞士,308.0
2009-01-01,美國,43621.0
2009-01-01,加拿大,6193.0
2009-01-01,香港,175264.0
2009-01-01,澳大利亞,9534.0
2009-01-01,馬來西亞,14033.0
2009-01-01,泰國,21385.0
2009-01-01,義大利,821.0
2009-01-01,紐西蘭,1.0
2009-01-01,南韓,38172.0
2009-01-01,荷蘭,7175.0
2009-01-01,印尼,16316.0
2009-01-01,中國大陸,108802.0
2009-01-01,英國,3985.0
2009-01-01,法國,1347.0
2009-01-01,南非,0.0
2009-01-01,日本,105882.0
2009-02-01,菲律賓,7254.0
2009-02-01,紐西蘭,0.0
2009-02-01,新加坡,11225.0
2009-02-01,美國,25675.0
2009-02-01,南非,0.0
2009-02-01,泰國,14545.0
2009-02-01,法國,1519.0
2009-02-01,日本,64257.0
2009-02-01,荷蘭,5084.0
2009-02-01,越南,22003.0
2009-02-01,中國大陸,123955.0
2009-02-01,馬來西亞,9251.0
2009-02-01,義大利,584.0
2009-02-01,澳門,64553.0
2009-02-01,德國,2534.0
2009-02-01,印尼,10851.0
2009-02-01,加拿大,3027.0
2009-02-01,英國,2714.0
2009-02-01,南韓,31002.0
2009-02-01,瑞士,0.0
2009-02-01,香港,201180.0
2009-02-01,澳大利亞,8518.0
2009-03-01,英國,3760.0
2009-03-01,新加坡,10324.0
2009-03-01,馬來西亞,9760.0
2009-03-01,印尼,13160.0
2009-03-01,澳大利亞,7095.0
2009-03-01,荷蘭,7413.0
2009-03-01,瑞士,0.0
2009-03-01,澳門,69527.0
2009-03-01,紐西蘭,0.0
2009-03-01,香港,177558.0
2009-03-01,加拿大,4896.0
2009-03-01,德國,3349.0
2009-03-01,南韓,27854.0
2009-03-01,泰國,20219.0
2009-03-01,義大利,1233.0
2009-03-01,南非,0.0
2009-03-01,美國,27906.0
2009-03-01,法國,2223.0
2009-03-01,中國大陸,114483.0
2009-03-01,菲律賓,6463.0
2009-03-01,越南,22079.0
2009-03-01,日本,80235.0
2009-04-01,印尼,12429.0
2009-04-01,義大利,920.0
2009-04-01,南韓,41274.0
2009-04-01,中國大陸,121122.0
2009-04-01,紐西蘭,0.0
2009-04-01,瑞士,0.0
2009-04-01,荷蘭,8386.0
2009-04-01,英國,4514.0
2009-04-01,南非,0.0
2009-04-01,新加坡,10352.0
2009-04-01,法國,2182.0
2009-04-01,日本,96453.0
2009-04-01,加拿大,5006.0
2009-04-01,泰國,22082.0
2009-04-01,香港,209572.0
2009-04-01,越南,22118.0
2009-04-01,德國,2411.0
2009-04-01,澳門,70257.0
2009-04-01,澳大利亞,10611.0
2009-04-01,馬來西亞,10421.0
2009-04-01,美國,29285.0
2009-04-01,菲律賓,6420.0
2009-05-01,印尼,14580.0
2009-05-01,加拿大,5280.0
2009-05-01,新加坡,10351.0
2009-05-01,荷蘭,7176.0
2009-05-01,德國,2682.0
2009-05-01,瑞士,0.0
2009-05-01,英國,4702.0
2009-05-01,紐西蘭,0.0
2009-05-01,法國,2488.0
2009-05-01,中國大陸,116645.0
2009-05-01,日本,80382.0
2009-05-01,澳門,55422.0
2009-05-01,馬來西亞,11674.0
2009-05-01,南非,0.0
2009-05-01,泰國,21558.0
2009-05-01,南韓,34115.0
2009-05-01,菲律賓,8634.0
2009-05-01,義大利,837.0
2009-05-01,澳大利亞,8299.0
2009-05-01,香港,188605.0
2009-05-01,越南,20953.0
2009-05-01,美國,29945.0
2009-06-01,加拿大,5356.0
2009-06-01,荷蘭,6052.0
2009-06-01,紐西蘭,0.0
2009-06-01,美國,32989.0
2009-06-01,澳門,52098.0
2009-06-01,義大利,895.0
2009-06-01,香港,171663.0
2009-06-01,法國,2054.0
2009-06-01,德國,2713.0
2009-06-01,瑞士,0.0
2009-06-01,中國大陸,113513.0
2009-06-01,澳大利亞,6521.0
2009-06-01,日本,75108.0
2009-06-01,新加坡,11766.0
2009-06-01,南非,0.0
2009-06-01,菲律賓,7657.0
2009-06-01,越南,18795.0
2009-06-01,南韓,27795.0
2009-06-01,印尼,13460.0
2009-06-01,英國,4300.0
2009-06-01,泰國,17514.0
2009-06-01,馬來西亞,12101.0
2009-07-01,法國,2206.0
2009-07-01,南非,0.0
2009-07-01,德國,2586.0
2009-07-01,馬來西亞,20322.0
2009-07-01,澳門,68932.0
2009-07-01,義大利,891.0
2009-07-01,荷蘭,9173.0
2009-07-01,南韓,35420.0
2009-07-01,越南,26017.0
2009-07-01,日本,129299.0
2009-07-01,澳大利亞,8474.0
2009-07-01,紐西蘭,0.0
2009-07-01,新加坡,16217.0
2009-07-01,瑞士,0.0
2009-07-01,中國大陸,141198.0
2009-07-01,香港,225279.0
2009-07-01,印尼,17403.0
2009-07-01,菲律賓,10111.0
2009-07-01,美國,35892.0
2009-07-01,泰國,21334.0
2009-07-01,英國,5251.0
2009-07-01,加拿大,6448.0
2009-08-01,新加坡,15484.0
2009-08-01,菲律賓,11544.0
2009-08-01,日本,130359.0
2009-08-01,越南,23563.0
2009-08-01,美國,41465.0
2009-08-01,加拿大,7786.0
2009-08-01,南韓,40131.0
2009-08-01,英國,5112.0
2009-08-01,紐西蘭,0.0
2009-08-01,澳門,70430.0
2009-08-01,泰國,27902.0
2009-08-01,馬來西亞,21299.0
2009-08-01,德國,3420.0
2009-08-01,印尼,16301.0
2009-08-01,香港,236981.0
2009-08-01,法國,1988.0
2009-08-01,瑞士,0.0
2009-08-01,義大利,849.0
2009-08-01,澳大利亞,6997.0
2009-08-01,南非,0.0
2009-08-01,中國大陸,134944.0
2009-08-01,荷蘭,9809.0
2009-09-01,香港,151704.0
2009-09-01,南非,0.0
2009-09-01,新加坡,9149.0
2009-09-01,紐西蘭,0.0
2009-09-01,瑞士,161.0
2009-09-01,馬來西亞,11134.0
2009-09-01,義大利,1022.0
2009-09-01,法國,2109.0
2009-09-01,印尼,13932.0
2009-09-01,越南,17761.0
2009-09-01,澳門,51663.0
2009-09-01,泰國,19527.0
2009-09-01,加拿大,7478.0
2009-09-01,荷蘭,6272.0
2009-09-01,日本,87727.0
2009-09-01,美國,38398.0
2009-09-01,南韓,23423.0
2009-09-01,中國大陸,155012.0
2009-09-01,菲律賓,6820.0
2009-09-01,澳大利亞,5102.0
2009-09-01,英國,4856.0
2009-09-01,德國,2973.0
2009-10-01,德國,2912.0
2009-10-01,荷蘭,5884.0
2009-10-01,澳門,62155.0
2009-10-01,南韓,32726.0
2009-10-01,馬來西亞,12349.0
2009-10-01,香港,187493.0
2009-10-01,新加坡,9904.0
2009-10-01,瑞士,0.0
2009-10-01,法國,1916.0
2009-10-01,印尼,16457.0
2009-10-01,泰國,22602.0
2009-10-01,英國,4429.0
2009-10-01,加拿大,3824.0
2009-10-01,美國,36248.0
2009-10-01,中國大陸,196436.0
2009-10-01,菲律賓,6604.0
2009-10-01,南非,0.0
2009-10-01,義大利,746.0
2009-10-01,紐西蘭,0.0
2009-10-01,澳大利亞,6660.0
2009-10-01,日本,101227.0
2009-10-01,越南,20800.0
2009-11-01,澳大利亞,5635.0
2009-11-01,法國,1755.0
2009-11-01,南韓,27506.0
2009-11-01,香港,162237.0
2009-11-01,中國大陸,170981.0
2009-11-01,瑞士,0.0
2009-11-01,紐西蘭,0.0
2009-11-01,新加坡,7978.0
2009-11-01,美國,35831.0
2009-11-01,南非,0.0
2009-11-01,澳門,61226.0
2009-11-01,德國,2245.0
2009-11-01,馬來西亞,10633.0
2009-11-01,越南,21527.0
2009-11-01,菲律賓,7081.0
2009-11-01,印尼,13313.0
2009-11-01,荷蘭,5181.0
2009-11-01,義大利,721.0
2009-11-01,泰國,24616.0
2009-11-01,英國,3444.0
2009-11-01,加拿大,2784.0
2009-11-01,日本,85265.0
2009-12-01,印尼,15227.0
2009-12-01,新加坡,7762.0
2009-12-01,英國,3554.0
2009-12-01,澳門,59889.0
2009-12-01,南非,0.0
2009-12-01,德國,1744.0
2009-12-01,菲律賓,6561.0
2009-12-01,馬來西亞,10718.0
2009-12-01,加拿大,3815.0
2009-12-01,越南,25071.0
2009-12-01,日本,77663.0
2009-12-01,澳大利亞,6347.0
2009-12-01,中國大陸,159354.0
2009-12-01,瑞士,96.0
2009-12-01,義大利,207.0
2009-12-01,荷蘭,6930.0
2009-12-01,美國,38210.0
2009-12-01,香港,173465.0
2009-12-01,泰國,25165.0
2009-12-01,南韓,29388.0
2009-12-01,紐西蘭,0.0
2009-12-01,法國,1731.0
2010-01-01,日本,92832.0
2010-01-01,荷蘭,7609.0
2010-01-01,加拿大,4597.0
2010-01-01,印尼,17916.0
2010-01-01,馬來西亞,17641.0
2010-01-01,菲律賓,8077.0
2010-01-01,德國,2571.0
2010-01-01,越南,24861.0
2010-01-01,泰國,30207.0
2010-01-01,南非,0.0
2010-01-01,英國,3985.0
2010-01-01,香港,180195.0
2010-01-01,中國大陸,158962.0
2010-01-01,瑞士,0.0
2010-01-01,澳大利亞,8003.0
2010-01-01,美國,49994.0
2010-01-01,法國,1962.0
2010-01-01,新加坡,13261.0
2010-01-01,紐西蘭,491.0
2010-01-01,南韓,36008.0
2010-01-01,澳門,58339.0
2010-01-01,義大利,276.0
2010-02-01,美國,47486.0
2010-02-01,德國,3093.0
2010-02-01,南非,0.0
2010-02-01,澳門,56416.0
2010-02-01,日本,107985.0
2010-02-01,新加坡,17953.0
2010-02-01,菲律賓,12750.0
2010-02-01,泰國,36083.0
2010-02-01,英國,4088.0
2010-02-01,荷蘭,6285.0
2010-02-01,印尼,21330.0
2010-02-01,義大利,911.0
2010-02-01,澳大利亞,8800.0
2010-02-01,香港,212642.0
2010-02-01,南韓,38938.0
2010-02-01,瑞士,0.0
2010-02-01,紐西蘭,485.0
2010-02-01,加拿大,4467.0
2010-02-01,越南,33086.0
2010-02-01,法國,2064.0
2010-02-01,馬來西亞,19219.0
2010-02-01,中國大陸,187503.0
2010-03-01,泰國,28077.0
2010-03-01,新加坡,13208.0
2010-03-01,法國,1850.0
2010-03-01,義大利,962.0
2010-03-01,越南,26440.0
2010-03-01,紐西蘭,0.0
2010-03-01,瑞士,0.0
2010-03-01,印尼,14880.0
2010-03-01,南韓,27860.0
2010-03-01,南非,0.0
2010-03-01,澳大利亞,5585.0
2010-03-01,荷蘭,6060.0
2010-03-01,日本,91243.0
2010-03-01,香港,177922.0
2010-03-01,中國大陸,178792.0
2010-03-01,德國,2544.0
2010-03-01,英國,2929.0
2010-03-01,澳門,60801.0
2010-03-01,加拿大,4396.0
2010-03-01,美國,37324.0
2010-03-01,菲律賓,8805.0
2010-03-01,馬來西亞,15283.0
2010-04-01,中國大陸,183895.0
2010-04-01,泰國,17190.0
2010-04-01,印尼,14388.0
2010-04-01,英國,4516.0
2010-04-01,日本,112939.0
2010-04-01,澳門,59552.0
2010-04-01,菲律賓,8552.0
2010-04-01,法國,1651.0
2010-04-01,加拿大,5294.0
2010-04-01,瑞士,0.0
2010-04-01,南非,0.0
2010-04-01,香港,191960.0
2010-04-01,澳大利亞,6189.0
2010-04-01,馬來西亞,15050.0
2010-04-01,新加坡,13454.0
2010-04-01,南韓,33407.0
2010-04-01,荷蘭,3232.0
2010-04-01,越南,24277.0
2010-04-01,美國,32496.0
2010-04-01,紐西蘭,0.0
2010-04-01,義大利,1059.0
2010-04-01,德國,2287.0
2010-05-01,新加坡,12142.0
2010-05-01,紐西蘭,0.0
2010-05-01,德國,2695.0
2010-05-01,瑞士,0.0
2010-05-01,加拿大,4834.0
2010-05-01,荷蘭,3776.0
2010-05-01,南非,0.0
2010-05-01,澳門,55260.0
2010-05-01,香港,199976.0
2010-05-01,南韓,33033.0
2010-05-01,法國,2202.0
2010-05-01,中國大陸,194184.0
2010-05-01,澳大利亞,5201.0
2010-05-01,馬來西亞,15991.0
2010-05-01,菲律賓,9779.0
2010-05-01,日本,124151.0
2010-05-01,泰國,11704.0
2010-05-01,英國,3301.0
2010-05-01,美國,34609.0
2010-05-01,越南,25083.0
2010-05-01,印尼,16770.0
2010-05-01,義大利,1654.0
2010-06-01,義大利,1719.0
2010-06-01,中國大陸,206639.0
2010-06-01,美國,37782.0
2010-06-01,泰國,16231.0
2010-06-01,法國,2431.0
2010-06-01,香港,202330.0
2010-06-01,英國,4036.0
2010-06-01,紐西蘭,0.0
2010-06-01,澳大利亞,6102.0
2010-06-01,日本,126779.0
2010-06-01,加拿大,6281.0
2010-06-01,印尼,17018.0
2010-06-01,南非,0.0
2010-06-01,越南,25192.0
2010-06-01,菲律賓,14033.0
2010-06-01,馬來西亞,18274.0
2010-06-01,德國,2704.0
2010-06-01,澳門,57289.0
2010-06-01,荷蘭,6023.0
2010-06-01,瑞士,0.0
2010-06-01,南韓,33480.0
2010-06-01,新加坡,11760.0
2010-07-01,南非,0.0
2010-07-01,菲律賓,16741.0
2010-07-01,澳門,61573.0
2010-07-01,義大利,611.0
2010-07-01,印尼,12294.0
2010-07-01,紐西蘭,21.0
2010-07-01,馬來西亞,36044.0
2010-07-01,德國,3083.0
2010-07-01,香港,233849.0
2010-07-01,日本,165949.0
2010-07-01,中國大陸,245672.0
2010-07-01,英國,4010.0
2010-07-01,南韓,36160.0
2010-07-01,越南,32897.0
2010-07-01,瑞士,118.0
2010-07-01,法國,2270.0
2010-07-01,加拿大,7438.0
2010-07-01,新加坡,19005.0
2010-07-01,泰國,33198.0
2010-07-01,美國,46634.0
2010-07-01,澳大利亞,8836.0
2010-07-01,荷蘭,5548.0
2010-08-01,中國大陸,230310.0
2010-08-01,紐西蘭,0.0
2010-08-01,印尼,16960.0
2010-08-01,泰國,33400.0
2010-08-01,澳大利亞,5547.0
2010-08-01,新加坡,16786.0
2010-08-01,德國,2775.0
2010-08-01,荷蘭,4545.0
2010-08-01,菲律賓,15747.0
2010-08-01,美國,42147.0
2010-08-01,香港,214189.0
2010-08-01,加拿大,7552.0
2010-08-01,南非,0.0
2010-08-01,瑞士,109.0
2010-08-01,南韓,38729.0
2010-08-01,英國,3834.0
2010-08-01,法國,1982.0
2010-08-01,越南,25259.0
2010-08-01,馬來西亞,21616.0
2010-08-01,義大利,421.0
2010-08-01,澳門,56882.0
2010-08-01,日本,132060.0
2010-09-01,德國,3434.0
2010-09-01,英國,2052.0
2010-09-01,澳門,51637.0
2010-09-01,馬來西亞,15372.0
2010-09-01,南非,0.0
2010-09-01,紐西蘭,0.0
2010-09-01,中國大陸,211806.0
2010-09-01,加拿大,6946.0
2010-09-01,義大利,0.0
2010-09-01,美國,30230.0
2010-09-01,澳大利亞,5808.0
2010-09-01,新加坡,13483.0
2010-09-01,香港,182089.0
2010-09-01,泰國,42919.0
2010-09-01,荷蘭,335.0
2010-09-01,越南,23724.0
